episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
116,default,250,0,0,0,0,-10.1128,-424.5500,0.0000,0.0000,0.0803,0.0319,0.0000,0.0000,0.1136,0.0000,0.0000,0.4799,1.321434,-7.868276,2.0000,0.3400,5.6600,2.6600,0.0760
117,default,250,0,1,1,0,68.3090,-177.5273,-0.0002,0.0400,0.0765,0.0362,0.0000,0.0000,0.0382,0.0000,0.0000,0.5744,1.877349,-7.779273,1.3480,3.9240,5.9640,1.0200,0.8040
118,default,250,0,1,1,0,67.8617,-104.1860,-0.0004,0.0400,0.0798,0.0380,0.0000,0.0000,0.0159,0.0000,0.0000,0.6028,2.866301,-7.757201,1.1520,5.0640,6.0000,0.4680,0.9800
119,default,250,0,0,0,0,-5.7807,-426.2508,0.0001,0.0000,0.0803,0.0314,0.0000,0.0000,0.0439,0.0000,0.0000,0.4124,2.688056,-7.805209,2.0000,0.6640,5.3360,2.3360,0.2080
120,default,250,0,-1,0,1,-66.1131,-309.8395,-0.0001,0.0000,-0.0223,0.0309,0.0000,0.0000,0.0327,0.0000,0.0000,0.4132,2.821228,-7.845575,1.3360,4.1200,5.8400,0.8600,0.3200
121,default,146,0,-1,1,1,-6.1119,-182.0343,-0.0001,0.0685,-0.0738,0.0505,0.0000,0.0000,0.0349,0.0000,0.0000,0.2826,2.766994,-7.852869,1.6027,2.5548,5.7466,1.5959,0.5274
122,default,250,0,1,1,0,7.7163,-123.0884,-0.0008,0.0000,0.0146,0.0355,0.0000,0.0000,0.0057,0.0000,0.0000,0.6958,2.689015,-7.861758,1.0840,5.4720,6.0000,0.2640,0.9800
123,default,250,0,-1,0,1,-67.7413,-312.4471,-0.0000,0.0000,-0.0249,0.0305,0.0000,0.0000,0.0634,0.0000,0.0000,0.2214,2.404492,-7.846914,1.3360,4.0080,5.9520,0.9720,0.3200
124,default,250,0,-1,0,1,-68.4658,-287.1502,-0.0004,0.0000,-0.0313,0.0357,0.0000,0.0000,0.0116,0.0000,0.0000,0.4724,2.720691,-7.772634,1.3440,4.1800,5.7320,0.7760,0.3360
125,default,250,0,0,0,0,-6.5484,-637.9200,0.0000,0.0000,-0.0058,0.0099,0.0000,0.0000,0.0760,0.0000,0.0000,0.2886,2.359119,-7.613169,2.0000,1.0600,4.9400,1.9400,0.0800
126,default,250,0,1,1,0,17.8571,-419.9533,-0.0000,0.0067,-0.0055,0.0119,0.0000,0.0000,0.0438,0.0000,0.0000,0.4046,2.236451,-7.493824,1.3680,3.8000,5.9680,1.0840,0.0840
127,default,250,0,-1,0,1,-66.8425,-262.0761,-0.0004,0.0000,-0.0112,0.0408,0.0000,0.0000,0.0226,0.0000,0.0000,0.2994,2.076331,-7.371175,1.3360,4.0880,5.8720,0.8920,0.3200
128,default,250,0,-1,0,1,-66.7457,-305.5737,-0.0002,0.0000,-0.0160,0.0327,0.0000,0.0000,0.0066,0.0000,0.0000,0.2466,2.090318,-7.216390,1.3440,3.9120,6.0000,1.0440,0.3280
129,default,250,0,-1,0,1,-66.5417,-294.2675,-0.0003,0.0000,-0.0120,0.0366,0.0000,0.0000,0.0058,0.0000,0.0000,0.4741,2.671835,-7.067678,1.3360,4.0160,5.9440,0.9640,0.3200
130,default,250,0,-1,0,1,-68.2290,-275.2439,-0.0005,0.0000,-0.0102,0.0369,0.0000,0.0000,0.0046,0.0000,0.0000,0.4862,3.024032,-6.877368,1.3240,4.0640,5.9680,0.9520,0.3080
131,default,250,0,-1,0,1,-68.0872,-269.2788,-0.0004,0.0000,-0.0079,0.0415,0.0000,0.0000,0.0030,0.0000,0.0000,0.4259,2.536092,-6.728677,1.3520,4.0080,5.8560,0.9240,0.3360
132,default,250,0,1,1,0,2.5361,-326.2425,-0.0001,0.0000,-0.0089,0.0093,0.0000,0.0000,0.0101,0.0000,0.0000,0.2061,2.781121,-6.596745,1.0720,5.5440,6.0000,0.2280,0.0640
133,default,250,0,-1,0,1,-67.2774,-277.6973,-0.0004,0.0000,-0.0157,0.0386,0.0000,0.0000,0.0062,0.0000,0.0000,0.4029,2.718554,-6.433791,1.3400,4.0480,5.8880,0.9200,0.3320
134,default,250,0,0,0,0,-10.2704,-649.0336,-0.0001,0.0000,-0.0115,0.0098,0.0000,0.0000,0.0264,0.0000,0.0000,0.2876,3.188497,-6.281049,2.0000,0.5440,5.4560,2.4560,0.0680
135,default,250,0,0,0,0,-14.2023,-649.1377,-0.0001,0.0000,-0.0125,0.0078,0.0000,0.0000,0.0235,0.0000,0.0000,0.3909,2.710937,-6.151540,2.0000,0.5880,5.4120,2.4120,0.0920
136,default,250,0,0,0,0,-12.9137,-416.9243,-0.0004,0.0000,0.0468,0.0355,0.0000,0.0000,0.0076,0.0000,0.0000,0.4773,2.138334,-6.061184,2.0000,0.2760,5.7240,2.7240,0.2960
137,default,250,0,0,0,0,-14.6994,-644.6168,0.0001,0.0000,-0.0058,0.0101,0.0000,0.0000,0.0385,0.0000,0.0000,0.4825,1.609567,-6.056131,2.0000,0.4160,5.5840,2.5840,0.0640
138,default,250,0,1,1,0,59.3137,-409.5920,0.0001,0.0400,-0.0127,0.0083,0.0000,0.0000,0.0418,0.0000,0.0000,0.1989,1.661482,-6.105516,1.3040,4.1520,6.0000,0.9240,0.0760
139,default,250,0,0,0,0,-11.2240,-615.3761,0.0000,0.0000,-0.0076,0.0124,0.0000,0.0000,0.0730,0.0000,0.0000,0.2890,1.265418,-6.130016,2.0000,0.0280,5.9720,2.9720,0.0800
140,default,250,0,1,1,0,5.1814,-335.7810,0.0001,0.0400,-0.0151,0.0089,0.0000,0.0000,0.1686,0.0000,0.0000,0.3139,2.081739,-6.165376,1.0880,5.4480,6.0000,0.2760,0.0720
141,default,250,0,1,1,0,64.5579,-325.6575,0.0001,0.0400,-0.0098,0.0086,0.0000,0.0000,0.0336,0.0000,0.0000,0.2641,1.888669,-6.123169,1.0800,5.4960,6.0000,0.2520,0.0680
142,default,250,0,1,1,0,64.4287,-326.0104,0.0001,0.0400,-0.0136,0.0117,0.0000,0.0000,0.0427,0.0000,0.0000,0.1824,2.675832,-6.209497,1.1080,5.3280,6.0000,0.3360,0.0920
143,default,250,0,1,1,0,64.9321,-329.2999,0.0002,0.0400,-0.0149,0.0115,0.0000,0.0000,0.0408,0.0000,0.0000,0.3269,3.042521,-6.323105,1.1080,5.3280,6.0000,0.3360,0.0920
144,default,250,0,0,0,0,-10.7359,-652.5046,0.0000,0.0000,-0.0148,0.0088,0.0000,0.0000,0.0293,0.0000,0.0000,0.3100,3.782572,-6.311463,2.0000,1.6240,4.3760,1.3760,0.0720
145,default,250,0,1,1,0,62.2917,-336.4688,-0.0000,0.0400,-0.0124,0.0085,0.0000,0.0000,0.0205,0.0000,0.0000,0.3011,3.272297,-6.288112,1.0920,5.4360,5.9880,0.2760,0.0760
146,default,250,0,1,1,0,57.5196,-115.7822,-0.0006,0.0400,0.0871,0.0250,0.0000,0.0000,0.0297,0.0000,0.0000,0.5563,3.294228,-6.257534,1.0880,5.4480,6.0000,0.2760,0.9800
147,default,250,0,1,1,0,67.6329,-335.5369,-0.0000,0.0400,-0.0179,0.0085,0.0000,0.0000,0.0248,0.0000,0.0000,0.1441,4.259475,-6.399737,1.0880,5.4480,6.0000,0.2760,0.0720
148,default,250,0,1,1,0,50.6901,-110.3705,-0.0004,0.0400,0.0787,0.0316,0.0000,0.0000,0.0272,0.0000,0.0000,0.5703,3.914598,-6.525798,1.1320,5.1960,5.9880,0.3960,0.9840
149,default,250,0,1,1,0,56.1179,-319.1063,-0.0002,0.0400,-0.0090,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.4420,3.370150,-6.561662,1.0960,5.4000,6.0000,0.3000,0.0840
150,default,250,0,1,1,0,62.1968,-114.3167,-0.0004,0.0400,0.0838,0.0271,0.0000,0.0000,0.0363,0.0000,0.0000,0.5664,3.794209,-6.587056,1.0960,5.4000,6.0000,0.3000,0.9800
151,default,250,0,0,0,0,-6.7679,-648.7654,-0.0002,0.0000,-0.0159,0.0090,0.0000,0.0000,0.0067,0.0000,0.0000,0.2871,3.526683,-6.625082,2.0000,0.5400,5.4600,2.4600,0.0760
152,default,250,0,-1,0,1,-74.4696,-305.7202,-0.0002,0.0000,-0.0161,0.0308,0.0000,0.0000,0.0052,0.0000,0.0000,0.2792,3.143954,-6.729326,1.3520,3.8720,5.9920,1.0600,0.3360
153,default,250,0,-1,0,1,-70.1216,-81.2355,-0.0002,0.0000,0.0748,0.0522,0.0000,0.0000,0.0041,0.0000,0.0000,0.5757,3.271280,-6.809968,1.3520,3.8640,6.0000,1.0680,0.9800
154,default,250,0,1,1,0,63.8206,-328.7551,-0.0002,0.0400,-0.0140,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.1803,3.676145,-6.805820,1.0960,5.4000,6.0000,0.3000,0.0800
155,default,250,0,0,0,0,-6.0443,-631.0049,-0.0000,0.0000,-0.0061,0.0109,0.0000,0.0000,0.0077,0.0000,0.0000,0.4444,3.274383,-6.713167,2.0000,0.3600,5.6400,2.6400,0.0760
156,default,250,0,1,1,0,62.7654,-111.5050,-0.0004,0.0400,0.0816,0.0264,0.0000,0.0000,0.0131,0.0000,0.0000,0.5552,3.427741,-6.738992,1.0920,5.4240,6.0000,0.2880,0.9800
157,default,250,0,0,0,0,-10.4004,-227.7427,-0.0006,0.0000,0.1113,0.0494,0.0000,0.0000,0.0095,0.0000,0.0000,0.6335,2.449163,-6.844469,2.0000,0.2560,5.7440,2.7440,0.9920
158,default,250,0,1,1,0,68.6340,-330.7387,-0.0002,0.0400,-0.0111,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.2722,3.748129,-6.835842,1.1280,5.2080,6.0000,0.3960,0.0880
159,default,250,0,1,1,0,64.3462,-322.6703,-0.0001,0.0400,-0.0090,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.1861,3.470711,-6.826691,1.1000,5.3800,5.9960,0.3080,0.0840
160,default,250,0,1,1,0,57.6370,-314.9706,-0.0000,0.0400,-0.0135,0.0128,0.0000,0.0000,0.0018,0.0000,0.0000,0.2476,3.647299,-6.746989,1.0760,5.5200,6.0000,0.2400,0.0960
161,default,250,0,0,0,0,-15.0290,-408.2943,-0.0001,0.0000,0.0801,0.0338,0.0000,0.0000,0.0111,0.0000,0.0000,0.4039,2.509859,-6.663353,2.0000,1.0480,4.9520,1.9520,0.1080
162,default,250,0,-1,0,1,-90.6631,-309.9271,-0.0002,0.0000,-0.0102,0.0327,0.0000,0.0000,0.0226,0.0000,0.0000,0.4745,2.648402,-6.692343,1.3520,4.0160,5.8480,0.9160,0.3240
163,default,250,0,0,0,0,-19.9168,-633.4804,0.0000,0.0000,-0.0194,0.0132,0.0000,0.0000,0.0139,0.0000,0.0000,0.2604,2.901267,-6.452193,2.0000,0.0080,5.9920,2.9920,0.1080
164,default,250,0,0,0,0,-19.7664,-641.1619,-0.0001,0.0000,-0.0146,0.0121,0.0000,0.0000,0.0048,0.0000,0.0000,0.2981,2.426521,-6.171454,2.0000,0.8600,5.1400,2.1400,0.0840
165,default,250,0,1,1,0,-2.7684,-326.4998,-0.0001,0.0000,-0.0180,0.0105,0.0000,0.0000,0.0051,0.0000,0.0000,0.1716,1.823521,-5.955926,1.0760,5.5200,6.0000,0.2400,0.0760
166,default,250,0,0,0,0,-6.2861,-637.6938,-0.0001,0.0000,-0.0296,0.0142,0.0000,0.0000,0.0354,0.0000,0.0000,0.1829,1.348861,-5.717546,2.0000,0.0040,5.9960,2.9960,0.0880
167,default,250,0,1,1,0,68.9248,-318.1776,-0.0000,0.0400,-0.0152,0.0111,0.0000,0.0000,0.0355,0.0000,0.0000,0.3330,1.312101,-5.618292,1.0560,5.6400,6.0000,0.1800,0.0920
168,default,250,0,1,1,0,66.3452,-334.6748,-0.0001,0.0400,-0.0176,0.0114,0.0000,0.0000,0.0252,0.0000,0.0000,0.3161,1.823740,-5.538752,1.0920,5.4240,6.0000,0.2880,0.0600
169,default,250,0,0,0,0,-6.1798,-641.7657,-0.0000,0.0000,-0.0191,0.0124,0.0000,0.0000,0.0276,0.0000,0.0000,0.2799,1.981852,-5.507821,2.0000,0.6560,5.3440,2.3440,0.0800
170,default,77,1,2,2,0,119.1063,-29.1612,-0.0001,0.1299,-0.1642,0.0931,0.0000,0.0000,0.0002,0.0000,0.0000,0.6416,0.946472,-5.454379,1.3117,3.9740,6.0000,1.0130,0.9351
171,default,250,0,-1,0,1,-87.9019,-72.1747,-0.0003,0.0000,-0.0406,0.0723,0.0000,0.0000,0.0349,0.0000,0.0000,0.6985,3.499529,-5.631042,1.3240,4.1840,5.8480,0.8320,0.9800
172,default,250,0,0,0,0,-14.0139,-632.5604,-0.0001,0.0000,-0.0207,0.0133,0.0000,0.0000,0.0389,0.0000,0.0000,0.2565,3.680435,-5.651992,2.0000,0.8040,5.1960,2.1960,0.1000
173,default,250,0,0,0,0,-74.9943,-453.7827,0.0001,0.0000,-0.0011,0.0315,0.0000,0.0000,0.1370,0.0000,0.0000,0.4162,3.359229,-5.667885,2.0000,1.3760,4.6240,1.6240,0.9800
174,default,250,0,0,0,0,-9.4672,-462.6214,-0.0000,0.0000,-0.0174,0.0336,0.0000,0.0000,0.0012,0.0000,0.0000,0.5021,4.016523,-5.650432,2.0000,1.2840,4.7160,1.7160,0.9680
175,default,250,0,0,0,0,-7.8561,-476.6391,-0.0000,0.0000,-0.0425,0.0336,0.0000,0.0000,0.0000,0.0000,0.0000,0.4174,2.578355,-5.630444,2.0000,2.0480,3.9520,0.9520,0.9800
176,default,250,0,0,0,0,-7.5768,-625.3556,-0.0001,0.0000,-0.0140,0.0151,0.0000,0.0000,0.0074,0.0000,0.0000,0.2211,3.334978,-5.579480,2.0000,2.3720,3.6280,0.6280,0.0880
177,default,250,0,0,0,0,-6.8538,-629.6722,-0.0000,0.0000,-0.0273,0.0164,0.0000,0.0000,0.0195,0.0000,0.0000,0.2649,1.528915,-5.523712,2.0000,2.5440,3.4560,0.4560,0.1000
178,default,250,0,0,0,0,-6.9400,-639.3677,0.0001,0.0000,-0.0167,0.0119,0.0000,0.0000,0.0303,0.0000,0.0000,0.2828,0.490270,-5.307788,2.0000,1.9120,4.0880,1.0880,0.0920
179,default,250,0,0,0,0,-9.1843,-628.8951,0.0000,0.0000,-0.0157,0.0138,0.0000,0.0000,0.0113,0.0000,0.0000,0.1642,0.343704,-5.289384,2.0000,2.6200,3.3800,0.3800,0.0840
180,default,90,0,-1,0,2,-115.5512,49.6340,-0.0004,0.0000,-0.0127,0.1662,0.0000,0.0000,0.0889,0.0000,0.0000,0.8111,0.374817,-5.321892,1.9444,0.7667,5.4333,2.3333,0.9444
181,default,90,0,-1,0,2,-99.0839,43.8970,-0.0009,0.0000,-0.0533,0.1749,0.0000,0.0000,0.0110,0.0000,0.0000,0.7868,1.203148,-5.359027,1.9667,0.8667,5.2000,2.1667,0.9889
182,default,250,0,-1,0,1,-71.2481,-18.2892,-0.0007,0.0000,-0.0361,0.0787,0.0000,0.0000,0.0097,0.0000,0.0000,0.6478,2.441792,-5.253595,1.3360,4.2760,5.6840,0.7040,0.9480
183,default,90,0,-1,1,1,-8.0521,28.0487,-0.0006,0.1111,-0.0431,0.1171,0.0000,0.0000,0.0094,0.0000,0.0000,0.7602,2.715179,-5.120623,1.4111,3.4000,6.0000,1.3000,0.9444
184,default,41,1,2,2,0,179.8607,1.0349,0.0015,0.4878,-0.0632,0.1734,0.0000,0.0000,0.0000,0.0000,0.0000,0.8731,4.684110,-5.111431,1.9024,0.2927,6.0000,2.8537,0.8780
185,default,96,0,-1,0,2,-96.6102,45.0460,-0.0011,0.0000,-0.0420,0.1661,0.0000,0.0000,0.0057,0.0000,0.0000,0.7948,6.658316,-5.207516,1.8542,1.3438,5.4062,2.0312,1.0312
186,default,250,0,-1,0,1,-68.7233,-28.5012,-0.0007,0.0000,-0.1004,0.0763,0.0000,0.0000,0.0148,0.0000,0.0000,0.5773,8.013410,-5.013694,1.3520,4.0040,5.8600,0.9280,0.8760
187,default,250,0,-1,0,1,-68.5115,-292.8318,0.0001,0.0000,-0.0048,0.0318,0.0000,0.0000,0.0010,0.0000,0.0000,0.5216,7.572093,-4.994955,1.3360,4.2920,5.6680,0.6880,0.2960
188,default,250,0,0,0,0,-7.3793,-418.8633,-0.0001,0.0000,-0.2229,0.0500,0.0000,0.0000,0.0300,0.0000,0.0000,0.3983,7.044299,-4.954220,2.0000,0.0120,5.9880,2.9880,0.1360
189,default,250,0,0,0,0,-7.2345,-424.6896,0.0000,0.0000,-0.2711,0.0386,0.0000,0.0000,0.0026,0.0000,0.0000,0.3338,6.454580,-4.910693,2.0000,0.9920,5.0080,2.0080,0.1520
190,default,250,0,0,0,0,-10.3441,-433.0772,-0.0001,0.0000,-0.2252,0.0372,0.0000,0.0000,0.0105,0.0000,0.0000,0.3174,5.736205,-4.909419,2.0000,0.0000,6.0000,3.0000,0.1440
191,default,250,0,0,0,0,-17.8137,-450.9468,-0.0001,0.0000,-0.2023,0.0242,0.0000,0.0000,0.0015,0.0000,0.0000,0.2823,5.080257,-4.954149,2.0000,0.0000,6.0000,3.0000,0.1360
192,default,250,0,-1,0,1,-120.2510,-59.0689,-0.0006,0.0000,-0.1564,0.0609,0.0000,0.0000,0.0021,0.0000,0.0000,0.4023,1.946463,-4.899635,1.3400,3.9760,5.9600,0.9920,0.3440
193,default,250,0,-1,0,1,-110.9519,-49.8891,-0.0006,0.0000,-0.1559,0.0652,0.0000,0.0000,0.0089,0.0000,0.0000,0.4016,1.535857,-4.841284,1.3520,3.9080,5.9560,1.0240,0.3360
194,default,250,0,-1,0,1,-96.9891,-36.3571,-0.0006,0.0000,-0.1470,0.0658,0.0000,0.0000,0.0024,0.0000,0.0000,0.3964,1.489581,-4.711344,1.3160,4.1400,5.9400,0.9000,0.3160
195,default,250,0,-1,0,1,-72.5729,-52.1870,-0.0004,0.0000,-0.1867,0.0686,0.0000,0.0000,0.0090,0.0000,0.0000,0.3942,1.741181,-4.588157,1.3360,4.0480,5.9120,0.9320,0.3400
196,default,250,0,0,0,0,-7.1828,-345.9693,-0.0003,0.0000,-0.1554,0.0559,0.0000,0.0000,0.0229,0.0000,0.0000,0.4002,1.885662,-4.550727,2.0000,0.1680,5.8320,2.8320,0.1480
197,default,250,0,-1,0,1,-66.6405,-39.3038,-0.0002,0.0000,-0.1977,0.0851,0.0000,0.0000,0.0236,0.0000,0.0000,0.4034,2.227737,-4.521940,1.3240,4.0440,5.9880,0.9720,0.3640
198,default,250,0,-1,0,1,-72.2369,-6.4965,-0.0003,0.0000,-0.1437,0.0968,0.0000,0.0000,0.0024,0.0000,0.0000,0.4364,2.900780,-4.600021,1.3400,3.9400,5.9960,1.0280,0.4360
199,default,250,0,0,0,0,-10.4298,-140.0249,-0.0004,0.0000,-0.0962,0.1064,0.0000,0.0000,0.0381,0.0000,0.0000,0.6051,2.667135,-4.595491,2.0000,0.5360,5.4640,2.4640,0.5280
200,default,250,0,0,0,0,-10.7501,-340.9777,-0.0002,0.0000,-0.0836,0.0653,0.0000,0.0000,0.0145,0.0000,0.0000,0.4019,2.225575,-4.556201,2.0000,0.4960,5.5040,2.5040,0.1640
201,default,250,0,0,0,0,-8.1261,-301.3995,-0.0001,0.0000,-0.0554,0.0828,0.0000,0.0000,0.0016,0.0000,0.0000,0.5396,2.178138,-4.614004,2.0000,0.0160,5.9840,2.9840,0.0840
202,default,250,0,0,0,0,-14.3450,-301.5900,-0.0003,0.0000,-0.0404,0.0807,0.0000,0.0000,0.0035,0.0000,0.0000,0.5750,1.535688,-4.778772,2.0000,0.3240,5.6760,2.6760,0.1880
203,default,250,0,0,0,0,-9.7649,-288.0770,-0.0001,0.0000,-0.0597,0.0862,0.0000,0.0000,0.0053,0.0000,0.0000,0.4719,1.462757,-4.886857,2.0000,0.6320,5.3680,2.3680,0.1440
204,default,250,0,-1,0,1,-68.5094,-288.8206,-0.0003,0.0000,-0.0127,0.0423,0.0000,0.0000,0.0082,0.0000,0.0000,0.2899,1.329782,-4.909513,1.4080,3.8160,5.7120,0.9480,0.3920
205,default,250,0,0,0,0,-17.2875,-286.2849,-0.0000,0.0000,-0.0131,0.0799,0.0000,0.0000,0.0190,0.0000,0.0000,0.5464,1.037239,-4.918285,2.0000,0.1840,5.8160,2.8160,0.0840
206,default,250,0,0,0,0,-9.1429,-285.4999,-0.0001,0.0000,-0.0557,0.0849,0.0000,0.0000,0.0037,0.0000,0.0000,0.5130,0.948139,-4.955502,2.0000,0.9680,5.0320,2.0320,0.1600
207,default,250,0,0,0,0,-20.1312,-295.5746,-0.0001,0.0000,-0.0313,0.0769,0.0000,0.0000,0.0039,0.0000,0.0000,0.5270,0.847072,-4.944633,2.0000,0.0000,6.0000,3.0000,0.0760
208,default,250,0,0,0,0,-15.6919,-377.6090,-0.0002,0.0000,-0.0373,0.0539,0.0000,0.0000,0.0323,0.0000,0.0000,0.4400,0.906949,-4.829648,2.0000,0.3800,5.6200,2.6200,0.3920
209,default,250,0,0,0,0,-6.9920,-293.7214,0.0000,0.0000,-0.0325,0.0806,0.0000,0.0000,0.0223,0.0000,0.0000,0.5241,0.733305,-4.652970,2.0000,0.6080,5.3920,2.3920,0.1480
210,default,250,0,0,0,0,-7.7433,-279.0284,-0.0002,0.0000,-0.0375,0.0936,0.0000,0.0000,0.0080,0.0000,0.0000,0.5286,0.627249,-4.534157,2.0000,0.5880,5.4120,2.4120,0.4120
211,default,250,0,0,0,0,-5.9520,-339.8895,0.0000,0.0000,-0.0468,0.0690,0.0000,0.0000,0.0162,0.0000,0.0000,0.5175,0.402153,-4.434947,2.0000,1.2200,4.7800,1.7800,0.2800
212,default,250,0,1,1,0,48.3846,-287.5157,0.0000,0.0267,-0.0149,0.0823,0.0000,0.0000,0.0323,0.0000,0.0000,0.5875,0.265133,-4.299515,1.9520,1.1880,5.0760,1.9440,0.2160
213,default,250,0,0,0,0,-8.4986,-275.7020,0.0001,0.0000,0.0041,0.0811,0.0000,0.0000,0.0100,0.0000,0.0000,0.5674,0.634834,-4.173357,2.0000,0.7680,5.2320,2.2320,0.1680
214,default,250,0,0,0,0,-6.0833,-270.9764,-0.0001,0.0000,-0.0090,0.0845,0.0000,0.0000,0.0023,0.0000,0.0000,0.5491,0.694107,-4.020684,2.0000,2.0040,3.9960,0.9960,0.2840
215,default,250,0,1,1,0,59.0635,28.4010,-0.0004,0.0400,-0.0140,0.0793,0.0000,0.0000,0.0023,0.0000,0.0000,0.7971,1.307899,-4.073513,1.0840,5.4720,6.0000,0.2640,0.3680
216,default,250,0,0,0,0,-12.2735,-275.4314,-0.0000,0.0000,-0.0065,0.0858,0.0000,0.0000,0.0187,0.0000,0.0000,0.6331,0.891565,-4.026261,2.0000,0.8960,5.1040,2.1040,0.1720
217,default,250,0,0,0,0,-6.5855,-296.8361,0.0001,0.0000,-0.0377,0.0737,0.0000,0.0000,0.0215,0.0000,0.0000,0.6100,1.012967,-3.937561,2.0000,1.1520,4.8480,1.8480,0.1440
218,default,250,0,0,0,0,-9.0664,-311.2729,0.0000,0.0000,-0.0839,0.0801,0.0000,0.0000,0.0472,0.0000,0.0000,0.4973,0.835325,-3.895282,2.0000,1.3800,4.6200,1.6200,0.0960
219,default,250,0,0,0,0,-9.7714,-291.3422,-0.0001,0.0000,-0.0291,0.0769,0.0000,0.0000,0.0297,0.0000,0.0000,0.5917,0.942308,-3.825675,2.0000,1.3360,4.6640,1.6640,0.2280
220,default,210,1,2,2,0,156.2032,-202.7806,-0.0000,0.0794,-0.0896,0.0716,0.0000,0.0000,0.0192,0.0000,0.0000,0.5098,0.902616,-3.780292,1.7095,2.0095,5.6762,1.8333,0.1667
221,default,250,0,-1,0,1,-66.3428,37.8989,-0.0002,0.0000,-0.0616,0.1084,0.0000,0.0000,0.0000,0.0000,0.0000,0.7319,2.547074,-3.848188,1.3400,4.1240,5.8120,0.8440,0.4520
222,default,250,0,1,1,0,67.8996,27.2575,-0.0004,0.0400,-0.0255,0.0872,0.0000,0.0000,0.0000,0.0000,0.0000,0.7712,3.341123,-3.883649,1.0720,5.5440,6.0000,0.2280,0.2840
223,default,250,0,0,0,0,-10.1475,-280.0654,-0.0001,0.0000,-0.0106,0.0893,0.0000,0.0000,0.0120,0.0000,0.0000,0.5168,3.153485,-3.969218,2.0000,0.4800,5.5200,2.5200,0.0720
224,default,250,0,0,0,0,-7.0631,-310.4295,-0.0001,0.0000,-0.0614,0.0829,0.0000,0.0000,0.0001,0.0000,0.0000,0.4458,3.197496,-4.072223,2.0000,0.4640,5.5360,2.5360,0.0680
225,default,250,0,-1,0,1,-66.4062,46.2143,-0.0003,0.0000,-0.0443,0.1074,0.0000,0.0000,0.0062,0.0000,0.0000,0.8476,3.833114,-4.167233,1.3320,4.0760,5.9080,0.9160,0.4160
226,default,250,0,0,0,0,-6.0975,-290.6265,-0.0001,0.0000,-0.0309,0.0860,0.0000,0.0000,0.0169,0.0000,0.0000,0.5256,4.241457,-4.260560,2.0000,0.1120,5.8880,2.8880,0.0760
227,default,250,0,1,1,0,63.0858,41.5338,-0.0001,0.0400,-0.0011,0.0903,0.0000,0.0000,0.0203,0.0000,0.0000,0.8436,3.371571,-4.345880,1.0880,5.4480,6.0000,0.2760,0.2640
228,default,250,0,1,1,0,61.2514,28.0902,-0.0002,0.0400,-0.0209,0.0829,0.0000,0.0000,0.0179,0.0000,0.0000,0.8096,2.444674,-4.334075,1.0880,5.4480,6.0000,0.2760,0.2640
229,default,250,0,-1,0,1,-73.2079,21.8140,-0.0003,0.0000,-0.0701,0.1025,0.0000,0.0000,0.0066,0.0000,0.0000,0.7298,2.203911,-4.272630,1.3440,4.0040,5.9080,0.9520,0.5760
230,default,250,0,1,1,0,65.7215,32.9308,-0.0003,0.0400,-0.0195,0.0911,0.0000,0.0000,0.0013,0.0000,0.0000,0.8611,2.647078,-4.236702,1.0800,5.4960,6.0000,0.2520,0.3440
231,default,250,0,0,0,0,-12.7766,-285.4949,-0.0001,0.0000,-0.0160,0.0850,0.0000,0.0000,0.0036,0.0000,0.0000,0.5058,2.676128,-4.211608,2.0000,0.0000,6.0000,3.0000,0.0760
232,default,250,0,0,0,0,-16.3509,-81.0965,-0.0004,0.0000,0.0408,0.1122,0.0000,0.0000,0.0001,0.0000,0.0000,0.7768,2.229704,-4.127042,2.0000,1.1680,4.8320,1.8320,0.8960
233,default,250,0,0,0,0,-14.2273,-275.7878,-0.0000,0.0000,-0.0119,0.0909,0.0000,0.0000,0.0035,0.0000,0.0000,0.5397,2.036504,-3.919215,2.0000,0.9960,5.0040,2.0040,0.3440
234,default,250,0,1,1,0,65.9829,-317.9333,0.0000,0.0400,-0.0291,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.3533,2.087440,-3.913295,1.4880,3.1200,5.9280,1.4040,0.2840
235,default,250,0,1,1,0,36.2623,-290.5873,-0.0001,0.0200,-0.0088,0.0742,0.0000,0.0000,0.0015,0.0000,0.0000,0.3961,1.967588,-3.877444,1.7720,2.2920,5.0520,1.3800,0.5240
236,default,250,0,-1,0,1,-67.3003,-35.0801,-0.0003,0.0000,-0.1565,0.0840,0.0000,0.0000,0.0009,0.0000,0.0000,0.5174,1.753022,-3.851967,1.3400,4.2200,5.7160,0.7480,0.4760
