episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
116,default,250,0,-1,0,1,-73.9673,-302.8642,-0.0006,0.0000,-0.0570,0.0351,0.0000,0.0000,0.0120,0.0000,0.0000,0.2905,6.864550,-3.181685,1.3320,4.9920,4.9920,0.0000,0.4520
117,default,24,1,2,2,0,150.0691,-5.2525,0.0005,0.6250,-0.0052,0.1312,0.0000,0.0000,0.0007,0.0000,0.0000,0.8262,5.300187,-3.123279,1.8333,3.2500,3.2500,0.0000,1.5000
118,default,37,1,2,2,0,150.1778,-12.5442,0.0008,0.4054,-0.1291,0.1076,0.0000,0.0000,0.0230,0.0000,0.0000,0.6419,7.566205,-3.253943,1.5676,4.1351,4.1351,0.0000,1.3514
119,default,250,0,1,1,0,0.8010,-307.6443,-0.0003,0.0200,-0.0204,0.0172,0.0000,0.0000,0.0802,0.0000,0.0000,0.3365,6.735050,-3.146998,1.1120,5.6520,5.6520,0.0000,0.2240
120,default,86,0,-1,0,2,-99.2513,38.6832,-0.0007,0.0000,-0.0040,0.1628,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,6.214355,-2.962402,1.9186,3.1744,3.1744,0.0000,1.8256
121,default,85,0,-1,0,2,-97.0449,47.1293,-0.0006,0.0000,-0.0294,0.1772,0.0000,0.0000,0.0045,0.0000,0.0000,0.8520,4.556324,-2.920504,1.9647,3.0353,3.0353,0.0000,1.8706
122,default,84,0,-1,0,2,-97.0249,52.6905,-0.0008,0.0000,0.0107,0.1726,0.0000,0.0000,0.0015,0.0000,0.0000,0.8123,5.910558,-2.903355,1.9167,3.1786,3.1786,0.0000,1.8214
123,default,91,0,-1,0,2,-99.5815,59.1168,-0.0008,0.0000,0.0286,0.1753,0.0000,0.0000,0.0041,0.0000,0.0000,0.8259,4.821382,-2.905799,1.9231,3.1648,3.1648,0.0000,1.8352
124,default,85,0,-1,0,2,-96.3990,40.0663,-0.0008,0.0000,-0.0482,0.1705,0.0000,0.0000,0.0000,0.0000,0.0000,0.7438,4.649019,-2.843335,1.9529,3.0706,3.0706,0.0000,1.8588
125,default,90,0,-1,0,2,-101.3272,54.2951,-0.0005,0.0000,0.0028,0.1766,0.0000,0.0000,0.0033,0.0000,0.0000,0.8306,4.913247,-2.873400,1.9111,3.2000,3.2000,0.0000,1.8222
126,default,250,0,-1,0,1,-170.3795,-72.1770,-0.0005,0.0000,0.0442,0.0614,0.0000,0.0000,0.1757,0.0000,0.0000,0.7785,3.740936,-1.947090,1.3320,4.9920,4.9920,0.0000,1.2960
127,default,250,0,0,0,0,-59.1349,-217.8501,-0.0005,0.0000,0.0970,0.0623,0.0000,0.0000,0.1011,0.0000,0.0000,0.7722,2.882971,0.237528,2.0000,3.0000,3.0000,0.0000,1.9600
128,default,86,0,-1,0,2,-96.4647,46.6993,-0.0009,0.0000,-0.0309,0.1753,0.0000,0.0000,0.0010,0.0000,0.0000,0.7949,3.140693,1.223928,1.9070,3.2093,3.2093,0.0000,1.8140
129,default,90,0,-1,0,2,-96.5586,51.5131,-0.0010,0.0000,0.0137,0.1663,0.0000,0.0000,0.0034,0.0000,0.0000,0.7818,3.770200,1.312959,1.9111,3.2000,3.2000,0.0000,1.8222
130,default,86,0,-1,0,2,-96.3095,48.3225,-0.0006,0.0000,-0.0237,0.1767,0.0000,0.0000,0.0041,0.0000,0.0000,0.8121,2.978450,1.396596,1.9767,3.0000,3.0000,0.0000,1.8837
131,default,250,0,-1,0,1,-78.5133,-77.8329,-0.0005,0.0000,0.0338,0.0647,0.0000,0.0000,0.0038,0.0000,0.0000,0.7722,2.615554,2.150757,1.3400,4.9680,4.9680,0.0000,1.3040
132,default,84,0,-1,0,2,-97.0439,32.7019,-0.0007,0.0000,-0.0642,0.1696,0.0000,0.0000,0.0038,0.0000,0.0000,0.7654,1.808161,3.250800,1.9524,3.0714,3.0714,0.0000,1.8571
133,default,250,0,0,0,0,-13.9784,-210.0048,-0.0004,0.0000,0.0957,0.0644,0.0000,0.0000,0.0161,0.0000,0.0000,0.7721,1.810327,3.589726,2.0000,3.0000,3.0000,0.0000,1.9600
134,default,89,0,-1,0,2,-96.0575,47.8486,-0.0001,0.0000,-0.0215,0.1706,0.0000,0.0000,0.0000,0.0000,0.0000,0.7611,1.618076,4.680464,1.9326,3.1348,3.1348,0.0000,1.8427
135,default,250,0,-1,0,1,-73.4918,-87.2871,-0.0004,0.0000,0.0381,0.0579,0.0000,0.0000,0.0071,0.0000,0.0000,0.7418,1.625482,4.719706,1.3400,4.9680,4.9680,0.0000,1.3040
136,default,83,0,-1,0,2,-96.2390,34.4513,-0.0005,0.0000,-0.0529,0.1599,0.0000,0.0000,0.0000,0.0000,0.0000,0.7169,1.553027,5.453458,1.9398,3.1084,3.1084,0.0000,1.8434
137,default,87,0,-1,1,1,-35.9954,34.8337,0.0000,0.0575,-0.0366,0.1605,0.0000,0.0000,0.0000,0.0000,0.0000,0.7778,1.288954,4.634618,1.8621,3.3448,3.3448,0.0000,1.7701
138,default,89,0,-1,0,2,-96.1635,42.6014,-0.0003,0.0000,-0.0505,0.1725,0.0000,0.0000,0.0000,0.0000,0.0000,0.7758,1.473973,3.742192,1.9438,3.1011,3.1011,0.0000,1.8539
139,default,84,0,-1,0,2,-96.2195,43.3266,-0.0004,0.0000,-0.0327,0.1596,0.0000,0.0000,0.0000,0.0000,0.0000,0.7710,1.878540,3.547597,1.9167,3.1786,3.1786,0.0000,1.8214
140,default,87,0,-1,1,1,-36.1802,19.5226,-0.0003,0.0575,-0.0681,0.0958,0.0000,0.0000,0.0000,0.0000,0.0000,0.6478,1.605029,2.767912,1.1609,5.4483,5.4483,0.0000,1.0690
141,default,250,0,0,0,0,-10.9635,-648.6381,-0.0002,0.0000,-0.0026,0.0076,0.0000,0.0000,0.0019,0.0000,0.0000,0.1633,1.402664,2.033403,2.0000,3.0000,3.0000,0.0000,0.1120
142,default,246,0,-1,1,1,-9.7398,-300.4347,-0.0002,0.0407,-0.0301,0.0362,0.0000,0.0000,0.0006,0.0000,0.0000,0.2749,1.196976,1.420604,1.3537,4.9146,4.9146,0.0000,0.4024
143,default,250,0,1,1,0,36.5375,-129.9097,0.0001,0.0200,0.0261,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.6848,1.113540,0.476230,1.0560,5.8200,5.8200,0.0000,1.0200
144,default,250,0,1,1,0,39.0982,-108.4860,0.0001,0.0200,0.0412,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.6920,1.212671,0.491953,1.0680,5.7840,5.7840,0.0000,1.0320
145,default,87,1,2,2,0,149.7621,-12.9333,-0.0000,0.1724,-0.0994,0.0908,0.0000,0.0000,0.0000,0.0000,0.0000,0.6584,1.372112,0.739736,1.2184,5.2759,5.2759,0.0000,1.1264
146,default,19,1,2,2,0,149.9315,-15.7037,-0.0006,0.7895,-0.2229,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.6414,3.538650,0.681682,1.6842,3.6316,3.6316,0.0000,1.2632
147,default,89,0,-1,1,1,-36.3533,17.8343,-0.0000,0.0562,-0.0785,0.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.6634,4.023669,0.035039,1.2247,5.2584,5.2584,0.0000,1.1348
148,default,85,0,-1,1,1,-36.2481,14.8961,-0.0001,0.0588,-0.0893,0.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.6744,4.034598,-0.317950,1.1882,5.3647,5.3647,0.0000,1.0941
149,default,250,0,0,0,0,-28.6271,-642.7302,-0.0004,0.0000,-0.0111,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.3298,3.195896,-0.541315,2.0000,3.0000,3.0000,0.0000,0.1360
150,default,250,0,0,0,0,-25.1993,-651.1217,-0.0002,0.0000,-0.0137,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.1744,3.215686,-0.805674,2.0000,3.0000,3.0000,0.0000,0.1200
151,default,250,0,1,1,0,29.2475,-334.6530,-0.0002,0.0200,-0.0201,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.2019,2.593424,-0.969693,1.0840,5.7360,5.7360,0.0000,0.1240
152,default,250,0,-1,0,1,-68.5551,-293.4432,-0.0002,0.0000,-0.0149,0.0378,0.0000,0.0000,0.0000,0.0000,0.0000,0.3938,2.619475,-1.040126,1.3440,4.9560,4.9560,0.0000,0.4080
153,default,250,0,0,0,0,-12.1874,-655.6432,-0.0003,0.0000,-0.0112,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.1830,2.406483,-1.851540,2.0000,3.0000,3.0000,0.0000,0.1040
154,default,250,0,-1,0,1,-66.6655,-301.1002,-0.0001,0.0000,-0.0152,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.3887,2.417292,-2.706467,1.3440,4.9560,4.9560,0.0000,0.3920
155,default,83,0,-1,1,1,-35.9105,20.4544,0.0002,0.0602,-0.0623,0.1014,0.0000,0.0000,0.0000,0.0000,0.0000,0.7186,1.152302,-2.810869,1.1807,5.3855,5.3855,0.0000,1.0843
156,default,250,0,1,1,0,38.7635,-331.2087,-0.0002,0.0200,-0.0127,0.0100,0.0000,0.0000,0.0002,0.0000,0.0000,0.2082,1.171529,-2.873236,1.0840,5.7360,5.7360,0.0000,0.1240
157,default,21,1,2,2,0,150.0283,-12.5921,0.0002,0.7143,-0.1497,0.1184,0.0000,0.0000,0.0000,0.0000,0.0000,0.7381,1.237865,-2.911841,1.8095,3.2857,3.2857,0.0000,1.4286
158,default,27,1,2,2,0,150.0331,-9.5103,0.0002,0.5556,-0.0722,0.1112,0.0000,0.0000,0.0000,0.0000,0.0000,0.7928,1.448203,-2.968712,1.6296,3.8889,3.8889,0.0000,1.3333
159,default,250,0,1,1,0,32.7537,-332.2456,-0.0000,0.0200,-0.0106,0.0076,0.0000,0.0000,0.0166,0.0000,0.0000,0.2250,2.072057,-3.033774,1.0600,5.8080,5.8080,0.0000,0.0960
160,default,250,0,-1,0,1,-103.1198,-282.9524,-0.0001,0.0000,-0.0195,0.0421,0.0000,0.0000,0.0973,0.0000,0.0000,0.3337,2.544596,-2.874865,1.3480,4.9440,4.9440,0.0000,0.4320
161,default,250,0,1,1,0,33.1657,-313.9407,-0.0001,0.0200,-0.0217,0.0263,0.0000,0.0000,0.0122,0.0000,0.0000,0.3285,1.940881,-2.598147,1.2040,5.3760,5.3760,0.0000,0.3000
162,default,250,0,1,1,0,32.6042,-195.1952,0.0002,0.0200,0.0470,0.0422,0.0000,0.0000,0.0289,0.0000,0.0000,0.6906,2.391269,-1.939287,1.3800,4.8480,4.8480,0.0000,1.0800
163,default,86,0,-1,0,2,-96.6226,40.2727,-0.0001,0.0000,-0.0222,0.1619,0.0000,0.0000,0.0043,0.0000,0.0000,0.7747,2.906764,-1.202102,1.9070,3.2093,3.2093,0.0000,1.8140
164,default,89,0,-1,0,2,-98.7837,45.0071,-0.0001,0.0000,-0.0133,0.1704,0.0000,0.0000,0.0030,0.0000,0.0000,0.7846,2.754687,-1.032291,1.9551,3.0674,3.0674,0.0000,1.8652
165,default,250,0,-1,0,1,-68.8697,-281.4416,-0.0001,0.0000,-0.0057,0.0385,0.0000,0.0000,0.0280,0.0000,0.0000,0.3933,2.576972,-0.922740,1.3440,4.9560,4.9560,0.0000,0.4240
166,default,88,0,-1,0,2,-96.5102,53.4560,-0.0001,0.0000,0.0160,0.1733,0.0000,0.0000,0.0005,0.0000,0.0000,0.8205,2.336042,-0.869677,1.9091,3.2045,3.2045,0.0000,1.8182
167,default,250,0,-1,0,1,-69.8598,-283.5031,-0.0002,0.0000,-0.0095,0.0358,0.0000,0.0000,0.0137,0.0000,0.0000,0.2592,1.889369,-0.615292,1.3120,5.0520,5.0520,0.0000,0.3920
168,default,250,0,0,0,0,-11.3648,-614.4415,-0.0001,0.0000,-0.0103,0.0182,0.0000,0.0000,0.0388,0.0000,0.0000,0.3644,1.202384,-0.508288,2.0000,3.0000,3.0000,0.0000,0.2040
169,default,88,0,-1,0,2,-99.2224,50.2851,-0.0006,0.0000,0.0216,0.1695,0.0000,0.0000,0.0083,0.0000,0.0000,0.8063,0.909143,-0.460634,1.8977,3.2386,3.2386,0.0000,1.8068
170,default,87,0,-1,1,1,-36.8762,33.9170,-0.0003,0.0575,-0.0089,0.1154,0.0000,0.0000,0.0135,0.0000,0.0000,0.7990,1.364094,-0.533336,1.2989,5.0345,5.0345,0.0000,1.2069
171,default,91,0,-1,0,2,-97.7581,51.2863,-0.0006,0.0000,0.0077,0.1701,0.0000,0.0000,0.0312,0.0000,0.0000,0.8662,1.054200,-0.384325,1.8571,3.3626,3.3626,0.0000,1.7692
172,default,86,0,-1,0,2,-97.4504,46.9942,-0.0006,0.0000,0.0107,0.1748,0.0000,0.0000,0.0192,0.0000,0.0000,0.8472,1.169237,-0.256868,1.9535,3.0698,3.0698,0.0000,1.8605
173,default,250,0,-1,0,1,-71.8628,-274.4829,-0.0003,0.0000,-0.0021,0.0409,0.0000,0.0000,0.0138,0.0000,0.0000,0.4191,1.366677,-0.285609,1.3520,4.9320,4.9320,0.0000,0.4360
174,default,250,0,-1,0,1,-72.6071,-70.6632,-0.0004,0.0000,0.0487,0.0632,0.0000,0.0000,0.0057,0.0000,0.0000,0.7804,1.209519,-0.447520,1.3160,5.0400,5.0400,0.0000,1.2800
175,default,250,0,-1,0,1,-67.6745,-275.7284,-0.0003,0.0000,-0.0075,0.0394,0.0000,0.0000,0.0076,0.0000,0.0000,0.4086,0.979826,0.358039,1.3160,5.0400,5.0400,0.0000,0.4080
176,default,250,0,0,0,0,-6.3718,-606.9032,-0.0001,0.0000,-0.0173,0.0219,0.0000,0.0000,0.0117,0.0000,0.0000,0.2491,1.106713,0.313938,2.0000,3.0000,3.0000,0.0000,0.2360
177,default,250,0,-1,0,1,-73.6861,-75.8778,-0.0000,0.0000,0.0481,0.0640,0.0000,0.0000,0.0015,0.0000,0.0000,0.7800,0.948822,0.644724,1.3480,4.9440,4.9440,0.0000,1.3120
178,default,250,0,-1,0,1,-69.3188,-68.1081,0.0000,0.0000,0.0567,0.0657,0.0000,0.0000,0.0023,0.0000,0.0000,0.7884,0.896661,1.391015,1.3560,4.9200,4.9200,0.0000,1.3200
179,default,89,0,-1,1,1,-36.1434,26.9358,-0.0002,0.0562,-0.0196,0.1133,0.0000,0.0000,0.0428,0.0000,0.0000,0.7969,0.810231,1.782503,1.2921,5.0562,5.0562,0.0000,1.2022
180,default,250,0,-1,0,1,-66.7196,-279.8679,-0.0002,0.0000,-0.0252,0.0414,0.0000,0.0000,0.0111,0.0000,0.0000,0.3940,0.709563,1.676050,1.3520,4.9320,4.9320,0.0000,0.4680
181,default,250,0,-1,0,1,-69.5663,-297.5256,-0.0000,0.0000,-0.0156,0.0339,0.0000,0.0000,0.0105,0.0000,0.0000,0.4514,0.777557,1.320038,1.3280,5.0040,5.0040,0.0000,0.3840
182,default,178,0,-1,1,1,-6.1223,-192.0402,-0.0001,0.0562,-0.0200,0.0489,0.0000,0.0000,0.0181,0.0000,0.0000,0.4840,0.869194,0.492014,1.4663,4.5674,4.5674,0.0000,0.5730
183,default,250,0,-1,0,1,-66.1197,-286.7245,-0.0001,0.0000,-0.0072,0.0371,0.0000,0.0000,0.0020,0.0000,0.0000,0.3464,0.854526,0.278576,1.3320,4.9920,4.9920,0.0000,0.4160
184,default,83,0,-1,1,1,-36.0906,13.3526,-0.0002,0.0602,-0.0893,0.1071,0.0000,0.0000,0.0020,0.0000,0.0000,0.5981,0.935323,0.263079,1.4217,4.6627,4.6627,0.0000,1.3253
185,default,250,0,-1,0,1,-68.6477,-301.3681,-0.0003,0.0000,-0.0156,0.0322,0.0000,0.0000,0.0039,0.0000,0.0000,0.4709,1.186512,-0.022507,1.3160,5.0400,5.0400,0.0000,0.3760
186,default,83,0,-1,1,1,-36.2251,4.6294,-0.0004,0.0602,-0.1451,0.1070,0.0000,0.0000,0.0009,0.0000,0.0000,0.5875,1.276145,-0.631251,1.4337,4.6265,4.6265,0.0000,1.3373
187,default,250,0,-1,0,1,-66.5850,-296.8438,-0.0001,0.0000,-0.0265,0.0343,0.0000,0.0000,0.0028,0.0000,0.0000,0.4757,1.326127,-1.064585,1.3280,5.0040,5.0040,0.0000,0.4120
188,default,250,0,-1,0,1,-67.6961,-277.6075,-0.0002,0.0000,-0.0220,0.0380,0.0000,0.0000,0.0083,0.0000,0.0000,0.3661,1.513166,-1.528852,1.3240,5.0160,5.0160,0.0000,0.4480
189,default,81,0,-1,1,1,-36.6544,14.2140,-0.0008,0.0617,-0.0966,0.1151,0.0000,0.0000,0.0034,0.0000,0.0000,0.6873,1.328409,-1.535992,1.4198,4.6667,4.6667,0.0000,1.3210
190,default,250,0,-1,0,1,-67.9152,-300.2591,-0.0001,0.0000,-0.0168,0.0320,0.0000,0.0000,0.0169,0.0000,0.0000,0.4677,1.430815,-1.443536,1.3120,5.0520,5.0520,0.0000,0.3680
191,default,88,0,-1,1,1,-36.7214,19.4785,-0.0009,0.0568,-0.0622,0.1151,0.0000,0.0000,0.0228,0.0000,0.0000,0.7317,1.606473,-1.356591,1.4091,4.7045,4.7045,0.0000,1.3182
192,default,250,0,-1,0,1,-134.7320,-306.3337,-0.0000,0.0000,-0.0226,0.0312,0.0000,0.0000,0.1467,0.0000,0.0000,0.4766,1.542761,-1.120960,1.3360,4.9800,4.9800,0.0000,0.3840
193,default,87,0,-1,0,2,-101.0856,28.4801,-0.0005,0.0000,-0.0530,0.1534,0.0000,0.0000,0.0217,0.0000,0.0000,0.7595,1.702412,-1.105441,1.9310,3.1379,3.1379,0.0000,1.8391
194,default,250,0,1,1,0,33.6500,-383.3043,-0.0004,0.0200,-0.0194,0.0145,0.0000,0.0000,0.0115,0.0000,0.0000,0.3319,1.364741,-0.945873,1.3000,5.0880,5.0880,0.0000,0.1960
195,default,250,0,1,1,0,36.7700,-318.8349,-0.0001,0.0200,-0.0040,0.0180,0.0000,0.0000,0.0326,0.0000,0.0000,0.4688,1.527283,-0.890670,1.1560,5.5200,5.5200,0.0000,0.2080
196,default,250,0,1,1,0,38.2513,-318.3890,-0.0002,0.0200,-0.0164,0.0200,0.0000,0.0000,0.0061,0.0000,0.0000,0.2848,1.269428,-0.951931,1.1640,5.4960,5.4960,0.0000,0.2320
197,default,89,0,-1,1,1,-36.0756,11.5474,-0.0001,0.0562,-0.1094,0.1126,0.0000,0.0000,0.0000,0.0000,0.0000,0.6768,1.072816,-0.989293,1.3933,4.7528,4.7528,0.0000,1.3034
198,default,86,0,-1,1,1,-36.2213,6.9585,-0.0004,0.0581,-0.1037,0.1049,0.0000,0.0000,0.0000,0.0000,0.0000,0.6176,1.398591,-1.036998,1.4186,4.6744,4.6744,0.0000,1.3256
199,default,250,0,-1,0,1,-70.8639,-306.0270,-0.0000,0.0000,-0.0200,0.0328,0.0000,0.0000,0.0244,0.0000,0.0000,0.4809,1.250628,-1.166578,1.3600,4.9080,4.9080,0.0000,0.4040
200,default,88,0,-1,0,2,-95.9262,36.0772,0.0002,0.0000,-0.0761,0.1710,0.0000,0.0000,0.0000,0.0000,0.0000,0.8461,1.497020,-1.286060,1.9432,3.1023,3.1023,0.0000,1.8523
201,default,85,0,-1,0,2,-96.9982,33.2767,0.0003,0.0000,-0.0844,0.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.8322,1.347864,-1.374099,1.9294,3.1412,3.1412,0.0000,1.8353
202,default,91,0,-1,0,2,-98.6514,39.1423,0.0002,0.0000,-0.0726,0.1676,0.0000,0.0000,0.0000,0.0000,0.0000,0.8230,1.363126,-1.413339,1.8681,3.3297,3.3297,0.0000,1.7802
203,default,250,0,-1,0,1,-67.8719,-275.8680,0.0000,0.0000,-0.0115,0.0425,0.0000,0.0000,0.0000,0.0000,0.0000,0.5080,1.390300,-1.451068,1.3520,4.9320,4.9320,0.0000,0.4560
204,default,84,0,-1,0,2,-99.3841,22.9835,0.0003,0.0000,-0.1120,0.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.8374,1.446642,-1.549018,1.9762,3.0000,3.0000,0.0000,1.8810
205,default,250,0,0,0,0,-6.3142,-589.4726,-0.0002,0.0000,-0.0031,0.0251,0.0000,0.0000,0.0124,0.0000,0.0000,0.2274,1.317301,-1.547773,2.0000,3.0000,3.0000,0.0000,0.2600
206,default,85,0,-1,0,2,-98.3738,49.1461,0.0002,0.0000,-0.0251,0.1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.8787,0.991345,-1.583680,1.9294,3.1412,3.1412,0.0000,1.8353
207,default,90,0,-1,0,2,-100.7789,44.9490,0.0002,0.0000,-0.0439,0.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.8589,1.365306,-1.543365,1.8889,3.2667,3.2667,0.0000,1.8000
208,default,250,0,0,0,0,-6.2945,-595.9769,-0.0002,0.0000,-0.0014,0.0227,0.0000,0.0000,0.0022,0.0000,0.0000,0.2334,1.354512,-1.445497,2.0000,3.0000,3.0000,0.0000,0.2400
209,default,86,0,-1,0,2,-96.5854,35.8192,0.0002,0.0000,-0.0580,0.1708,0.0000,0.0000,0.0000,0.0000,0.0000,0.8632,1.401483,-1.392431,1.9651,3.0349,3.0349,0.0000,1.8721
210,default,84,0,-1,0,2,-97.6288,42.9208,0.0000,0.0000,-0.0345,0.1798,0.0000,0.0000,0.0000,0.0000,0.0000,0.8692,0.990547,-1.402473,1.9405,3.1071,3.1071,0.0000,1.8452
211,default,250,0,-1,0,1,-66.4601,-271.6949,-0.0000,0.0000,-0.0056,0.0417,0.0000,0.0000,0.0016,0.0000,0.0000,0.3291,1.251081,-1.343516,1.3480,4.9440,4.9440,0.0000,0.4440
212,default,250,0,-1,0,1,-71.7013,-275.0447,-0.0000,0.0000,-0.0162,0.0428,0.0000,0.0000,0.0000,0.0000,0.0000,0.2824,1.193723,-1.316692,1.3560,4.9200,4.9200,0.0000,0.4640
213,default,250,0,0,0,0,-7.2029,-591.4889,-0.0002,0.0000,-0.0037,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.3606,1.105762,-1.344862,2.0000,3.0000,3.0000,0.0000,0.2560
214,default,97,0,-1,1,1,-24.9017,19.3753,0.0002,0.1031,-0.1043,0.1492,0.0000,0.0000,0.0000,0.0000,0.0000,0.7862,0.853615,-1.328777,1.8247,3.4639,3.4639,0.0000,1.7423
215,default,90,0,-1,0,2,-105.3520,36.4068,0.0002,0.0000,-0.0885,0.1736,0.0000,0.0000,0.0000,0.0000,0.0000,0.8616,1.575955,-1.241263,1.9556,3.0667,3.0667,0.0000,1.8667
216,default,250,0,0,0,0,-79.3598,-403.8961,-0.0001,0.0000,0.0153,0.0432,0.0000,0.0000,0.0000,0.0000,0.0000,0.5636,1.373180,-0.905618,2.0000,3.0000,3.0000,0.0000,1.1360
217,default,89,0,-1,0,2,-104.8867,43.9841,0.0002,0.0000,-0.0316,0.1636,0.0000,0.0000,0.0000,0.0000,0.0000,0.8301,1.385497,-0.477497,1.8539,3.3708,3.3708,0.0000,1.7640
218,default,250,0,0,0,0,-6.2728,-587.0743,-0.0002,0.0000,-0.0013,0.0253,0.0000,0.0000,0.0014,0.0000,0.0000,0.3598,1.315657,-0.365955,2.0000,3.0000,3.0000,0.0000,0.2640
219,default,89,0,-1,0,2,-100.1939,44.8061,0.0002,0.0000,-0.0447,0.1729,0.0000,0.0000,0.0000,0.0000,0.0000,0.8474,1.617190,-0.370150,1.9101,3.2022,3.2022,0.0000,1.8202
220,default,86,0,-1,0,2,-100.3062,38.1303,0.0002,0.0000,-0.0554,0.1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.8089,1.480380,-0.266482,1.9535,3.0698,3.0698,0.0000,1.8605
221,default,250,0,-1,0,1,-71.9217,-301.4452,-0.0001,0.0000,-0.0131,0.0341,0.0000,0.0000,0.0105,0.0000,0.0000,0.4953,1.250077,-0.218781,1.3320,4.9920,4.9920,0.0000,0.3760
222,default,82,0,-1,1,1,-37.4961,22.4168,0.0000,0.0610,-0.0538,0.0946,0.0000,0.0000,0.0000,0.0000,0.0000,0.7378,1.576783,-0.230173,1.1585,5.4512,5.4512,0.0000,1.0610
223,default,250,0,0,0,0,-6.2929,-604.9825,-0.0002,0.0000,-0.0117,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.4154,1.331007,-0.175005,2.0000,3.0000,3.0000,0.0000,0.2320
224,default,83,0,-1,0,2,-97.9872,42.7493,0.0001,0.0000,-0.0442,0.1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.8127,1.102975,-0.099973,1.9639,3.0361,3.0361,0.0000,1.8675
225,default,91,0,-1,0,2,-97.2946,38.3694,0.0001,0.0000,-0.0632,0.1707,0.0000,0.0000,0.0001,0.0000,0.0000,0.8072,1.397771,-0.003273,1.9231,3.1648,3.1648,0.0000,1.8352
226,default,250,0,-1,0,1,-70.9586,-259.9299,-0.0001,0.0000,-0.0213,0.0439,0.0000,0.0000,0.0029,0.0000,0.0000,0.4368,1.072041,-0.028085,1.3360,4.9800,4.9800,0.0000,0.4920
227,default,88,0,-1,0,2,-97.4895,43.1369,-0.0000,0.0000,-0.0460,0.1676,0.0000,0.0000,0.0000,0.0000,0.0000,0.7404,1.301280,-0.321204,1.8864,3.2727,3.2727,0.0000,1.7955
228,default,88,0,-1,0,2,-96.3136,39.2080,0.0001,0.0000,-0.0527,0.1725,0.0000,0.0000,0.0000,0.0000,0.0000,0.7935,0.896352,-0.442965,1.9545,3.0682,3.0682,0.0000,1.8636
229,default,83,0,-1,1,1,-36.8751,26.6199,-0.0002,0.0602,-0.0256,0.0942,0.0000,0.0000,0.0000,0.0000,0.0000,0.7494,1.007057,-0.519092,1.1807,5.3855,5.3855,0.0000,1.0843
230,default,250,0,1,1,0,32.5679,-332.7134,-0.0000,0.0200,-0.0288,0.0333,0.0000,0.0000,0.0077,0.0000,0.0000,0.2530,1.293676,-0.389063,1.3480,4.9440,4.9440,0.0000,0.3840
231,default,250,0,-1,0,1,-70.0405,-303.6194,0.0000,0.0000,-0.0065,0.0320,0.0000,0.0000,0.0072,0.0000,0.0000,0.2472,1.545125,-0.452359,1.3320,4.9920,4.9920,0.0000,0.3680
232,default,250,0,0,0,0,-60.8641,-415.7726,-0.0001,0.0000,0.0730,0.0316,0.0000,0.0000,0.0000,0.0000,0.0000,0.5227,1.381355,-0.332194,2.0000,3.0000,3.0000,0.0000,1.0520
233,default,87,0,-1,0,2,-97.1867,44.9686,0.0002,0.0000,-0.0281,0.1632,0.0000,0.0000,0.0000,0.0000,0.0000,0.7933,1.323693,-0.014000,1.8851,3.2759,3.2759,0.0000,1.7931
234,default,88,0,-1,1,1,-37.3242,26.9802,0.0002,0.0568,-0.0260,0.1054,0.0000,0.0000,0.0000,0.0000,0.0000,0.8212,1.528947,0.023743,1.2386,5.2159,5.2159,0.0000,1.1477
235,default,250,0,-1,0,1,-75.3621,-299.6081,0.0001,0.0000,-0.0090,0.0329,0.0000,0.0000,0.0086,0.0000,0.0000,0.2485,1.553344,0.116566,1.3440,4.9560,4.9560,0.0000,0.3840
236,default,87,0,-1,0,2,-98.2379,39.8902,0.0002,0.0000,-0.0393,0.1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.8039,1.964123,0.050844,1.9080,3.2069,3.2069,0.0000,1.8161
