episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
177,escape_guidance,250,0,-1,0,1,100.2198,179.8932,-0.0013,0.0000,-0.0064,0.3491,0.0039,0.0005,0.0393,0.0566,0.0575,0.7218,1.291674,-1.617007,1.8640,3.3960,3.3960,0.0000,0.0000
178,escape_guidance,250,0,-1,0,1,-33.0037,170.2404,-0.0033,0.0000,-0.0014,0.3225,0.0068,0.0142,0.2334,0.0400,0.0520,0.8034,1.314883,-1.521215,1.6600,4.0080,4.0080,0.0000,0.0000
179,escape_guidance,250,0,0,0,0,148.7900,186.7753,-0.0015,0.0000,-0.0061,0.3818,0.0026,0.0005,0.0500,0.0519,0.0617,0.7426,1.286915,-1.517129,2.0000,3.0000,3.0000,0.0000,0.0000
180,escape_guidance,167,0,-1,0,2,-57.9949,137.8964,-0.0029,0.0000,-0.0034,0.3641,0.0126,0.0139,0.2314,0.0561,0.0591,0.7275,1.168539,-1.558062,1.9581,3.0898,3.0898,0.0000,0.0000
181,escape_guidance,250,0,-1,0,1,86.0095,155.0426,-0.0053,0.0000,-0.0010,0.2832,0.0066,0.0011,0.0607,0.0677,0.0501,0.6634,0.796991,-1.641218,1.6680,3.9840,3.9840,0.0000,0.0000
182,escape_guidance,210,0,-1,0,2,36.0390,163.9365,-0.0045,0.0000,-0.0036,0.3463,0.0116,0.0027,0.1176,0.0552,0.0598,0.7303,0.801143,-1.610042,1.9857,3.0143,3.0143,0.0000,0.0000
183,escape_guidance,250,0,-1,0,1,45.8170,149.9763,-0.0025,0.0000,-0.0041,0.2873,0.0067,0.0086,0.1444,0.0629,0.0521,0.6879,0.646201,-1.502806,1.7400,3.7680,3.7680,0.0000,0.0000
184,escape_guidance,250,0,-1,0,1,-14.8199,152.3096,-0.0033,0.0000,-0.0045,0.2792,0.0057,0.0143,0.1850,0.0587,0.0500,0.7086,0.716111,-1.311025,1.6640,3.9960,3.9960,0.0000,0.0000
185,escape_guidance,198,0,-1,0,2,26.2596,150.8889,-0.0034,0.0000,-0.0025,0.3337,0.0075,0.0016,0.0646,0.0525,0.0541,0.7388,0.692430,-1.189927,1.7929,3.5909,3.5909,0.0000,0.0000
186,escape_guidance,250,0,-1,0,1,67.4073,157.7843,-0.0025,0.0000,-0.0010,0.2868,0.0087,0.0015,0.0539,0.0527,0.0483,0.7381,0.647285,-1.223043,1.6080,4.1640,4.1640,0.0000,0.0000
187,escape_guidance,185,0,-1,0,2,21.1174,150.6577,-0.0019,0.0000,-0.0057,0.3612,0.0104,0.0015,0.0737,0.0542,0.0565,0.7284,0.689065,-1.143656,1.8703,3.3568,3.3568,0.0000,0.0000
188,escape_guidance,193,0,-1,0,2,18.3512,155.1313,-0.0041,0.0000,-0.0044,0.3544,0.0088,0.0025,0.0874,0.0484,0.0553,0.7619,0.777266,-1.198331,1.8342,3.4663,3.4663,0.0000,0.0000
189,escape_guidance,163,0,-1,0,2,-0.0973,133.7364,-0.0021,0.0000,-0.0032,0.3521,0.0127,0.0040,0.1080,0.0451,0.0512,0.7811,0.912208,-1.159413,1.6933,3.8834,3.8834,0.0000,0.0000
190,escape_guidance,187,0,-1,0,2,17.5385,147.4619,-0.0030,0.0000,-0.0039,0.3447,0.0152,0.0054,0.1197,0.0504,0.0512,0.7558,0.930353,-1.146423,1.6952,3.8824,3.8824,0.0000,0.0000
191,escape_guidance,151,0,-1,0,2,-12.0006,143.3939,-0.0017,0.0000,-0.0009,0.4095,0.0129,0.0046,0.1097,0.0341,0.0586,0.8370,0.883760,-1.129742,1.9404,3.1391,3.1391,0.0000,0.0000
192,escape_guidance,187,0,-1,0,2,60.2775,156.2357,-0.0001,0.0000,-0.0058,0.3701,0.0007,0.0004,0.0225,0.0837,0.0579,0.5852,0.879490,-1.180374,1.8770,3.3369,3.3369,0.0000,0.0000
193,escape_guidance,250,0,-1,0,1,182.8020,174.3393,0.0017,0.0000,-0.0067,0.3296,0.0016,0.0007,0.0404,0.1018,0.0649,0.4969,0.872933,-1.318235,1.7320,3.7920,3.7920,0.0000,0.0000
194,escape_guidance,165,0,-1,0,2,84.4175,133.2614,0.0038,0.0000,-0.0103,0.3535,0.0043,0.0016,0.0639,0.1143,0.0628,0.4312,0.839089,-1.394402,1.7818,3.6182,3.6182,0.0000,0.0000
195,escape_guidance,158,0,-1,0,2,39.9249,127.1932,0.0017,0.0000,-0.0057,0.3449,0.0075,0.0021,0.1037,0.0864,0.0522,0.5740,1.049469,-1.488944,1.7405,3.7405,3.7405,0.0000,0.0000
196,escape_guidance,184,1,2,2,0,466.7967,80.0377,0.0062,0.1630,-0.0050,0.2462,0.0042,0.0013,0.0468,0.1120,0.0596,0.4470,1.145135,-1.502432,1.2989,5.0707,5.0707,0.0000,0.0000
197,escape_guidance,161,1,2,2,0,475.8162,63.8073,0.0079,0.1863,-0.0150,0.2682,0.0015,0.0002,0.0113,0.1209,0.0831,0.4116,2.456077,-1.551351,1.4783,4.5280,4.5280,0.0000,0.0000
198,escape_guidance,124,0,-1,0,2,17.5338,111.8392,0.0045,0.0000,-0.0096,0.3800,0.0128,0.0025,0.1159,0.0918,0.0550,0.5421,2.668954,-1.634779,1.7984,3.5565,3.5565,0.0000,0.0000
199,escape_guidance,122,0,-1,1,1,156.7711,96.0972,0.0083,0.0820,-0.0162,0.3485,0.0020,0.0000,0.0244,0.1094,0.0783,0.4616,2.170072,-1.678373,1.7869,3.5902,3.5902,0.0000,0.0000
200,escape_guidance,73,1,2,2,0,367.0971,24.1536,0.0188,0.4110,-0.0228,0.2645,0.0011,0.0000,0.0051,0.0991,0.0955,0.5349,2.839323,-1.713112,1.6164,4.0685,4.0685,0.0000,0.0000
201,full_coordination,145,0,-1,1,1,150.1391,84.2116,0.0069,0.0552,-0.0239,0.3436,0.0057,0.0002,0.0371,0.1351,0.0298,0.5434,4.505161,-1.705735,1.7241,3.7862,3.7862,0.0000,0.6345
202,full_coordination,110,0,-1,1,1,96.2997,87.7300,0.0093,0.0727,-0.0290,0.3640,0.0014,0.0000,0.0056,0.1389,-0.0029,0.5209,3.457930,-1.755222,1.8455,3.4091,3.4091,0.0000,0.9182
203,full_coordination,126,0,-1,0,2,8.6989,123.2726,0.0069,0.0000,-0.0279,0.4300,0.0045,0.0004,0.0409,0.1308,0.0083,0.5353,4.700696,-1.822276,1.8968,3.2619,3.2619,0.0000,0.9365
204,full_coordination,168,1,2,2,0,484.6946,89.3911,0.0059,0.1429,-0.0180,0.3119,0.0092,0.0018,0.0731,0.1640,0.0520,0.4514,4.754843,-1.856981,1.5060,4.4464,4.4464,0.0000,0.4643
205,full_coordination,147,0,-1,1,1,129.1961,101.0363,0.0054,0.0544,-0.0155,0.3190,0.0042,0.0015,0.0585,0.1405,-0.0010,0.5189,4.704292,-1.904883,1.5102,4.4286,4.4286,0.0000,0.7211
206,full_coordination,129,1,2,2,0,404.5277,83.8528,0.0078,0.1860,-0.0073,0.3633,0.0016,0.0000,0.0040,0.1525,0.0286,0.4891,4.837902,-1.916305,1.6589,3.9767,3.9767,0.0000,0.5659
207,full_coordination,114,0,-1,0,2,-8.4438,118.9965,0.0017,0.0000,-0.0148,0.4402,0.0047,0.0031,0.0480,0.1305,0.0039,0.5399,5.208676,-1.967928,1.8509,3.3947,3.3947,0.0000,0.8246
208,full_coordination,150,1,2,2,0,464.0536,87.1499,0.0043,0.1600,-0.0303,0.3663,0.0005,0.0000,0.0020,0.1590,0.0686,0.4732,5.804216,-1.969841,1.8400,3.4400,3.4400,0.0000,0.4667
209,full_coordination,153,1,2,2,0,445.5139,71.2953,0.0065,0.1569,-0.0227,0.3279,0.0015,0.0000,0.0034,0.1355,0.0631,0.5545,5.182480,-2.054762,1.6667,3.9608,3.9608,0.0000,0.4314
210,full_coordination,126,1,2,2,0,399.2865,66.9429,0.0071,0.1905,-0.0067,0.3803,0.0017,0.0000,0.0065,0.1323,0.0476,0.5732,5.739934,-2.179736,1.8730,3.3333,3.3333,0.0000,0.3413
211,full_coordination,250,0,1,1,0,364.7204,120.2820,0.0017,0.0320,-0.0129,0.2594,0.0072,0.0027,0.0762,0.1483,0.0439,0.5064,5.134248,-2.169120,1.2280,5.3040,5.3040,0.0000,0.2640
212,full_coordination,106,1,2,2,0,366.5090,50.6182,0.0057,0.2264,-0.0305,0.3070,0.0002,0.0001,0.0006,0.1419,0.0215,0.5361,5.446384,-2.174146,1.5472,4.3019,4.3019,0.0000,0.5849
213,full_coordination,149,1,2,2,0,412.8882,102.0680,0.0082,0.1611,-0.0110,0.3891,0.0010,0.0000,0.0120,0.1317,0.0342,0.5625,5.947495,-2.258128,1.6980,3.8658,3.8658,0.0000,0.5638
214,full_coordination,147,1,2,2,0,407.4905,101.3545,0.0064,0.1633,-0.0115,0.4027,0.0045,0.0015,0.0321,0.1368,0.0278,0.5407,7.399759,-2.238896,1.7551,3.6939,3.6939,0.0000,0.7211
215,full_coordination,250,0,1,1,0,323.2582,173.7764,-0.0014,0.0320,-0.0210,0.3746,0.0023,0.0012,0.0298,0.0915,0.0825,0.6917,6.761041,-2.367727,1.9280,3.2040,3.2040,0.0000,0.2640
216,full_coordination,250,0,0,0,0,202.4445,173.3225,-0.0009,0.0000,-0.0037,0.3541,0.0099,0.0022,0.0783,0.0703,0.0745,0.7634,5.459633,-2.523246,2.0000,3.0000,3.0000,0.0000,0.1640
217,full_coordination,250,0,0,0,0,206.8902,186.6856,-0.0007,0.0000,-0.0059,0.3801,0.0087,0.0041,0.0691,0.0740,0.0834,0.7524,4.284827,-2.534892,2.0000,3.0000,3.0000,0.0000,0.1280
218,full_coordination,250,0,0,0,0,264.7216,172.5502,-0.0027,0.0000,-0.0212,0.3671,0.0028,0.0001,0.0130,0.1114,0.0800,0.6279,3.482228,-2.528728,2.0000,3.0000,3.0000,0.0000,0.1800
219,full_coordination,250,0,1,1,0,252.6792,132.6407,-0.0010,0.0320,-0.0072,0.2750,0.0054,0.0002,0.0205,0.0665,0.0541,0.7812,2.317776,-2.581145,1.4640,4.5960,4.5960,0.0000,0.2160
220,full_coordination,250,0,0,0,0,246.6294,177.8244,-0.0012,0.0000,-0.0155,0.3734,0.0053,0.0004,0.0263,0.1078,0.0700,0.6401,2.324290,-2.673081,2.0000,3.0000,3.0000,0.0000,0.2040
221,full_coordination,250,0,0,0,0,217.0694,182.7875,-0.0018,0.0000,-0.0048,0.3737,0.0057,0.0003,0.0336,0.0829,0.0743,0.7226,1.409629,-2.666933,2.0000,3.0000,3.0000,0.0000,0.1800
222,full_coordination,250,0,0,0,0,262.8029,187.6122,-0.0018,0.0000,-0.0184,0.3953,0.0058,0.0002,0.0306,0.1036,0.0843,0.6461,0.664347,-2.596392,2.0000,3.0000,3.0000,0.0000,0.2080
223,full_coordination,250,0,0,0,0,240.4800,175.0351,0.0002,0.0000,-0.0086,0.3756,0.0063,0.0006,0.0411,0.0975,0.0743,0.6680,0.678937,-2.535909,2.0000,3.0000,3.0000,0.0000,0.2960
224,full_coordination,204,1,2,2,0,488.8883,125.7561,0.0036,0.1176,-0.0186,0.3516,0.0065,0.0007,0.0379,0.1427,0.0411,0.5166,0.618839,-2.492599,1.5735,4.2500,4.2500,0.0000,0.4461
225,full_coordination,217,1,2,2,0,516.4167,110.3695,-0.0005,0.1106,-0.0138,0.2979,0.0057,0.0037,0.0584,0.1427,0.0651,0.5258,1.632055,-2.481132,1.4055,4.7558,4.7558,0.0000,0.2212
226,full_coordination,250,0,1,1,0,402.1135,138.9487,0.0010,0.0320,-0.0122,0.2966,0.0062,0.0003,0.0306,0.1375,0.0821,0.5433,1.996974,-2.399440,1.4560,4.6200,4.6200,0.0000,0.2680
227,full_coordination,250,0,1,1,0,386.6908,-194.6672,0.0006,0.0320,0.0007,0.1965,0.0152,0.0135,0.1506,0.1775,0.0487,0.4130,1.775696,-2.398579,1.5440,4.3560,4.3560,0.0000,0.1600
228,full_coordination,93,1,2,2,0,353.1665,47.7069,0.0078,0.2581,-0.0183,0.3178,0.0094,0.0008,0.0456,0.1146,0.0377,0.6415,2.140097,-2.311573,1.6129,4.0968,4.0968,0.0000,0.4624
229,full_coordination,250,0,0,0,0,128.4732,204.1348,-0.0008,0.0000,-0.0079,0.4270,0.0037,0.0157,0.1596,0.0951,0.0451,0.6746,2.743016,-2.329988,2.0000,3.0000,3.0000,0.0000,0.4360
230,full_coordination,250,0,0,0,0,298.0269,191.2993,-0.0009,0.0000,-0.0066,0.4020,0.0167,0.0058,0.1230,0.1285,0.0785,0.5762,3.426920,-2.203044,2.0000,3.0000,3.0000,0.0000,0.2120
231,full_coordination,129,1,2,2,0,370.1520,93.5390,0.0042,0.1860,-0.0146,0.4382,0.0160,0.0043,0.0976,0.1189,0.0158,0.6124,2.173904,-2.222067,1.9690,3.0465,3.0465,0.0000,0.6512
232,full_coordination,138,1,2,2,0,478.6765,67.6293,0.0059,0.1739,-0.0314,0.3363,0.0045,0.0005,0.0231,0.1714,0.0887,0.4356,3.684274,-2.332487,1.6594,3.9783,3.9783,0.0000,0.2536
233,full_coordination,250,0,1,1,0,374.8726,142.3135,0.0019,0.0320,-0.0185,0.3103,0.0079,0.0011,0.0564,0.1394,0.0588,0.5280,3.751524,-2.356971,1.4840,4.5360,4.5360,0.0000,0.2360
234,full_coordination,83,1,2,2,0,362.2384,54.2185,0.0094,0.2892,-0.0215,0.4103,0.0058,0.0011,0.0422,0.1312,0.0646,0.5710,2.662902,-2.319562,1.9639,3.0361,3.0361,0.0000,0.3614
235,full_coordination,89,1,2,2,0,359.6365,62.8929,0.0113,0.2697,-0.0131,0.4114,0.0023,0.0002,0.0098,0.1081,0.0693,0.6582,2.424080,-2.296126,1.9101,3.2022,3.2022,0.0000,0.1798
236,full_coordination,86,1,2,2,0,368.1484,49.7560,0.0105,0.2791,-0.0151,0.3509,0.0031,0.0000,0.0162,0.1252,0.0721,0.6105,3.615439,-2.320298,1.7442,3.6977,3.6977,0.0000,0.1512
237,full_coordination,250,0,1,1,0,219.1964,131.3347,0.0000,0.0320,-0.0180,0.2858,0.0095,0.0291,0.2885,0.1249,0.0419,0.5773,4.098502,-2.300873,1.3880,4.8240,4.8240,0.0000,0.3160
238,full_coordination,250,0,1,1,0,386.1171,135.2450,-0.0003,0.0320,-0.0260,0.2992,0.0066,0.0008,0.0629,0.1391,0.0725,0.5331,4.341505,-2.163988,1.4680,4.5840,4.5840,0.0000,0.1640
239,full_coordination,221,0,-1,1,1,219.4277,146.1555,0.0020,0.0362,-0.0066,0.3086,0.0075,0.0018,0.0694,0.1078,0.0572,0.6429,3.708262,-2.259211,1.4253,4.6968,4.6968,0.0000,0.2534
240,full_coordination,156,0,-1,1,1,175.7022,123.9532,0.0038,0.0513,-0.0082,0.3510,0.0143,0.0021,0.0871,0.1098,0.0703,0.6391,4.606273,-2.297809,1.5449,4.3269,4.3269,0.0000,0.0705
241,full_coordination,86,1,2,2,0,341.0907,66.9247,0.0087,0.2791,-0.0193,0.4549,0.0191,0.0176,0.2111,0.0825,0.1004,0.7418,3.477521,-2.206848,1.9651,3.0349,3.0349,0.0000,0.0349
242,full_coordination,198,0,-1,0,2,139.7253,158.9921,0.0021,0.0000,-0.0199,0.4010,0.0098,0.0013,0.0663,0.1312,0.0714,0.5619,4.862762,-2.136325,1.8131,3.5303,3.5303,0.0000,0.1061
243,full_coordination,250,0,-1,0,1,136.6136,176.8279,-0.0000,0.0000,-0.0176,0.3373,0.0056,0.0207,0.1761,0.1174,0.0718,0.6061,3.497521,-1.990063,1.5600,4.3080,4.3080,0.0000,0.1800
244,full_coordination,240,0,-1,0,2,117.0664,185.6752,0.0005,0.0000,-0.0212,0.3622,0.0133,0.0160,0.1733,0.1312,0.0519,0.5625,2.650992,-1.860415,1.6125,4.1375,4.1375,0.0000,0.2333
245,full_coordination,159,0,-1,1,1,154.5384,123.2643,0.0038,0.0503,-0.0052,0.3397,0.0179,0.0034,0.0969,0.0869,0.0629,0.7133,1.930357,-1.678030,1.5472,4.3208,4.3208,0.0000,0.1195
246,full_coordination,204,0,-1,1,1,254.7890,133.7055,0.0038,0.0392,-0.0053,0.3126,0.0122,0.0024,0.0904,0.1343,0.0672,0.5513,2.280035,-1.834556,1.4510,4.6176,4.6176,0.0000,0.1667
247,full_coordination,178,0,-1,1,1,219.0437,115.7677,0.0032,0.0449,-0.0091,0.2988,0.0076,0.0004,0.0326,0.1189,0.0797,0.6088,1.908970,-1.841033,1.3539,4.9045,4.9045,0.0000,0.1011
248,full_coordination,108,1,2,2,0,379.5030,74.4825,0.0100,0.2222,-0.0085,0.3904,0.0002,0.0000,0.0016,0.1274,0.0496,0.5900,2.704829,-1.860158,1.6759,3.9167,3.9167,0.0000,0.4259
249,full_coordination,250,0,-1,0,1,35.7966,185.4574,0.0013,0.0000,0.0024,0.3345,0.0020,0.0186,0.1577,0.0821,0.0398,0.7173,2.526676,-1.856144,1.5280,4.4040,4.4040,0.0000,0.4200
250,full_coordination,154,0,-1,1,1,233.9278,127.7421,0.0068,0.1039,-0.0085,0.3681,0.0028,0.0006,0.0151,0.1448,0.0495,0.5183,2.012632,-1.805693,1.5974,4.1688,4.1688,0.0000,0.4286
