episode,stage,steps,capture_success,outcome_code,captured_target_count,escaped_target_count,total_reward_hunters,total_reward_targets,avg_chase_reward,avg_capture_reward,avg_escape_reward,avg_alignment_reward,avg_gap_reward,avg_stuck_penalty,avg_blocked_chase,avg_containment_reward,avg_role_geometry_reward,avg_escape_bandwidth,avg_critic_loss,avg_actor_loss,avg_active_targets,avg_min_group_size,avg_max_group_size,avg_group_size_std,avg_interceptors
63,default,38,1,2,2,0,80.2759,7.7039,0.0157,0.0789,-0.0336,0.3018,0.0000,0.0000,0.0037,0.0000,0.0000,0.7426,5.852246,-16.413263,1.5789,4.1053,4.1053,0.0000,1.3684
64,default,36,1,2,2,0,82.1177,6.4456,0.0193,0.0833,-0.0437,0.3009,0.0000,0.0000,0.0026,0.0000,0.0000,0.6832,7.761953,-16.448292,1.6389,3.9167,3.9167,0.0000,1.4167
65,default,83,0,-1,1,1,-66.0872,35.4379,-0.0112,0.0120,-0.0565,0.2855,0.0000,0.0000,0.0007,0.0000,0.0000,0.7476,5.752944,-16.488606,1.5422,4.3012,4.3012,0.0000,1.3735
66,default,38,1,2,2,0,79.5622,5.6265,0.0135,0.0789,-0.0444,0.2856,0.0000,0.0000,0.0232,0.0000,0.0000,0.6661,5.028324,-16.495312,1.6053,4.0263,4.0263,0.0000,1.3947
67,default,250,0,0,0,0,-8.2571,-981.2830,-0.0012,0.0000,-0.0081,0.0457,0.0000,0.0000,0.0105,0.0000,0.0000,0.4108,5.354451,-16.329234,2.0000,3.0000,3.0000,0.0000,0.2360
68,default,39,1,2,2,0,81.8124,10.2669,0.0163,0.0769,-0.0355,0.3184,0.0000,0.0000,0.0122,0.0000,0.0000,0.6919,4.504796,-15.995184,1.6410,3.9231,3.9231,0.0000,1.4359
69,default,250,0,1,1,0,9.8423,-493.7661,-0.0002,0.0040,-0.0051,0.0453,0.0000,0.0000,0.0286,0.0000,0.0000,0.1847,4.005482,-16.078379,1.1400,5.5680,5.5680,0.0000,0.2200
70,default,250,0,1,1,0,5.1597,-524.0717,-0.0007,0.0040,-0.0080,0.0393,0.0000,0.0000,0.0088,0.0000,0.0000,0.3302,3.777501,-15.649077,1.1440,5.5560,5.5560,0.0000,0.1920
71,default,32,1,2,2,0,81.8549,0.3441,0.0212,0.0938,-0.0581,0.2830,0.0000,0.0000,0.0000,0.0000,0.0000,0.7095,2.828178,-15.310362,1.6875,3.7500,3.7500,0.0000,1.4375
72,default,250,0,1,1,0,3.6274,-527.2938,-0.0008,0.0040,-0.0098,0.0554,0.0000,0.0000,0.0122,0.0000,0.0000,0.3478,3.734250,-15.066087,1.2320,5.2920,5.2920,0.0000,0.2520
73,default,31,1,2,2,0,81.3191,-4.0674,0.0215,0.0968,-0.0518,0.3002,0.0000,0.0000,0.0048,0.0000,0.0000,0.6678,3.094506,-14.465044,1.7742,3.4839,3.4839,0.0000,1.5161
74,default,250,0,-1,0,1,-104.3583,-429.1181,-0.0052,0.0000,-0.0098,0.1055,0.0000,0.0000,0.0000,0.0000,0.0000,0.4904,3.205930,-14.274751,1.3320,4.9920,4.9920,0.0000,0.4600
75,default,250,0,-1,0,1,-348.0733,-123.0832,-0.0083,0.0000,0.0106,0.1414,0.0000,0.0000,0.0047,0.0000,0.0000,0.7346,1.851593,-13.029247,1.3160,5.0400,5.0400,0.0000,1.2800
76,default,250,0,1,1,0,-398.8772,-175.6776,-0.0082,0.0040,0.0125,0.0865,0.0000,0.0000,0.0007,0.0000,0.0000,0.7252,1.435737,-10.694336,1.1080,5.6640,5.6640,0.0000,1.0720
77,default,85,0,-1,1,1,-95.6511,65.6826,-0.0217,0.0118,-0.0120,0.3150,0.0000,0.0000,0.0018,0.0000,0.0000,0.7956,1.596238,-9.484451,1.4235,4.6588,4.6588,0.0000,1.3294
78,default,250,0,1,1,0,-4.0107,-509.9507,-0.0009,0.0040,-0.0060,0.0449,0.0000,0.0000,0.0240,0.0000,0.0000,0.3449,1.764299,-8.724507,1.1520,5.5320,5.5320,0.0000,0.2080
79,default,250,0,-1,0,1,-275.6968,-133.8389,-0.0093,0.0000,0.0128,0.1389,0.0000,0.0000,0.0029,0.0000,0.0000,0.7382,1.382138,-7.884280,1.3280,5.0040,5.0040,0.0000,1.2920
80,default,250,0,0,0,0,-36.2404,-673.4571,-0.0042,0.0000,0.0168,0.0931,0.0000,0.0000,0.0286,0.0000,0.0000,0.5381,1.362708,-6.407522,2.0000,3.0000,3.0000,0.0000,1.0800
81,default,250,0,0,0,0,-23.6398,-692.3073,-0.0047,0.0000,0.0149,0.0815,0.0000,0.0000,0.0344,0.0000,0.0000,0.5365,1.474914,-5.452318,2.0000,3.0000,3.0000,0.0000,1.0760
82,default,250,0,0,0,0,-137.6542,-687.7307,-0.0040,0.0000,0.0176,0.0874,0.0000,0.0000,0.1522,0.0000,0.0000,0.4639,1.122154,-4.789811,2.0000,3.0000,3.0000,0.0000,1.0520
83,default,250,0,0,0,0,-20.6303,-679.3428,-0.0049,0.0000,0.0171,0.0872,0.0000,0.0000,0.0275,0.0000,0.0000,0.4880,0.835329,-5.313347,2.0000,3.0000,3.0000,0.0000,1.0840
84,default,250,0,0,0,0,-20.6905,-685.4243,-0.0037,0.0000,0.0131,0.0886,0.0000,0.0000,0.0287,0.0000,0.0000,0.5381,0.860479,-5.792520,2.0000,3.0000,3.0000,0.0000,1.0560
85,default,250,0,0,0,0,-24.3291,-675.2031,-0.0045,0.0000,0.0149,0.0916,0.0000,0.0000,0.0235,0.0000,0.0000,0.5488,0.670213,-5.189849,2.0000,3.0000,3.0000,0.0000,1.0840
86,default,250,0,0,0,0,-23.5043,-677.3392,-0.0036,0.0000,0.0108,0.0942,0.0000,0.0000,0.0357,0.0000,0.0000,0.4971,0.713933,-5.271717,2.0000,3.0000,3.0000,0.0000,1.0720
87,default,250,0,0,0,0,-22.5502,-705.9824,-0.0044,0.0000,0.0151,0.0776,0.0000,0.0000,0.0166,0.0000,0.0000,0.4838,0.505815,-5.580214,2.0000,3.0000,3.0000,0.0000,1.0560
88,default,250,0,0,0,0,-32.6714,-695.2843,-0.0048,0.0000,0.0133,0.0869,0.0000,0.0000,0.0157,0.0000,0.0000,0.4494,0.588056,-5.417059,2.0000,3.0000,3.0000,0.0000,1.0560
89,default,250,0,0,0,0,-33.4740,-690.9839,-0.0041,0.0000,0.0117,0.0848,0.0000,0.0000,0.0226,0.0000,0.0000,0.4698,0.582811,-5.505929,2.0000,3.0000,3.0000,0.0000,1.0640
90,default,250,0,0,0,0,-21.5089,-678.5249,-0.0043,0.0000,0.0140,0.0926,0.0000,0.0000,0.0216,0.0000,0.0000,0.5503,0.496198,-5.438501,2.0000,3.0000,3.0000,0.0000,1.0720
91,default,250,0,0,0,0,-29.2079,-666.9520,-0.0043,0.0000,0.0159,0.0939,0.0000,0.0000,0.0305,0.0000,0.0000,0.5045,0.457387,-5.349050,2.0000,3.0000,3.0000,0.0000,1.0840
92,default,250,0,0,0,0,-28.2974,-709.8803,-0.0057,0.0000,0.0129,0.0795,0.0000,0.0000,0.0214,0.0000,0.0000,0.5293,0.480404,-5.319247,2.0000,3.0000,3.0000,0.0000,1.0440
93,default,250,0,1,1,0,9.3280,-517.6368,-0.0009,0.0040,-0.0087,0.0409,0.0000,0.0000,0.0240,0.0000,0.0000,0.1774,0.422831,-5.532763,1.1600,5.5080,5.5080,0.0000,0.2160
94,default,250,0,0,0,0,-13.9765,-690.7276,-0.0049,0.0000,0.0118,0.0864,0.0000,0.0000,0.0162,0.0000,0.0000,0.5281,0.393909,-5.785295,2.0000,3.0000,3.0000,0.0000,1.0560
95,default,250,0,1,1,0,14.1006,-510.3436,-0.0006,0.0040,-0.0069,0.0371,0.0000,0.0000,0.0224,0.0000,0.0000,0.2442,0.420310,-5.950566,1.1280,5.6040,5.6040,0.0000,0.2000
96,default,250,0,0,0,0,-12.8495,-664.1181,-0.0042,0.0000,0.0147,0.0962,0.0000,0.0000,0.0293,0.0000,0.0000,0.4804,0.427397,-6.261767,2.0000,3.0000,3.0000,0.0000,1.0880
97,default,36,1,2,2,0,82.6174,0.2944,0.0214,0.0833,-0.1034,0.3086,0.0000,0.0000,0.0002,0.0000,0.0000,0.6328,0.414175,-6.241939,1.9167,3.0833,3.0833,0.0000,1.6944
98,default,250,0,1,1,0,14.1782,-503.8713,-0.0001,0.0040,-0.0055,0.0432,0.0000,0.0000,0.0315,0.0000,0.0000,0.4449,0.626136,-6.548326,1.1400,5.5680,5.5680,0.0000,0.2040
99,default,250,0,0,0,0,-10.6192,-684.2679,-0.0031,0.0000,0.0244,0.0834,0.0000,0.0000,0.0366,0.0000,0.0000,0.3888,0.542977,-6.843983,2.0000,3.0000,3.0000,0.0000,1.0720
100,default,41,1,2,2,0,82.9282,12.9236,0.0200,0.0732,-0.0414,0.3360,0.0000,0.0000,0.0395,0.0000,0.0000,0.7858,0.650242,-6.757933,1.7805,3.5122,3.5122,0.0000,1.5854
101,default,250,0,1,1,0,10.3347,-463.8647,-0.0030,0.0040,-0.0103,0.0572,0.0000,0.0000,0.0077,0.0000,0.0000,0.5468,0.692789,-7.049869,1.1600,5.5080,5.5080,0.0000,0.2880
102,default,42,1,2,2,0,81.5564,9.4473,0.0160,0.0714,-0.0505,0.3220,0.0000,0.0000,0.0488,0.0000,0.0000,0.7589,0.656851,-6.912183,1.8095,3.4286,3.4286,0.0000,1.6190
103,default,250,0,1,1,0,-17.3598,-469.2635,-0.0019,0.0040,-0.0029,0.0593,0.0000,0.0000,0.0082,0.0000,0.0000,0.4634,0.968223,-7.147953,1.1520,5.5320,5.5320,0.0000,0.2600
104,default,250,0,1,1,0,1.8477,-474.6317,-0.0031,0.0040,-0.0057,0.0470,0.0000,0.0000,0.0153,0.0000,0.0000,0.2830,0.959476,-7.314131,1.1400,5.5680,5.5680,0.0000,0.2560
105,default,250,0,1,1,0,10.6257,-472.7272,-0.0028,0.0040,-0.0070,0.0483,0.0000,0.0000,0.0083,0.0000,0.0000,0.2569,0.873685,-7.262787,1.1400,5.5680,5.5680,0.0000,0.2600
106,default,250,0,-1,0,1,-72.9781,-432.2073,-0.0046,0.0000,-0.0091,0.0897,0.0000,0.0000,0.0023,0.0000,0.0000,0.3415,0.703420,-7.397702,1.3160,5.0400,5.0400,0.0000,0.4520
107,default,42,1,2,2,0,81.2696,13.0755,0.0130,0.0714,-0.0503,0.3319,0.0000,0.0000,0.0037,0.0000,0.0000,0.8244,0.865620,-7.253000,1.8810,3.2143,3.2143,0.0000,1.6905
108,default,250,0,1,1,0,5.4386,-201.6572,-0.0037,0.0040,0.0179,0.0753,0.0000,0.0000,0.0441,0.0000,0.0000,0.5806,1.225988,-7.211872,1.1320,5.5920,5.5920,0.0000,1.0960
109,default,250,0,1,1,0,8.9841,-463.8256,-0.0025,0.0040,-0.0074,0.0539,0.0000,0.0000,0.0110,0.0000,0.0000,0.2933,1.185035,-7.120897,1.1560,5.5200,5.5200,0.0000,0.2880
110,default,250,0,0,0,0,-9.7316,-945.1032,-0.0023,0.0000,-0.0065,0.0520,0.0000,0.0000,0.0188,0.0000,0.0000,0.3693,0.803606,-6.964790,2.0000,3.0000,3.0000,0.0000,0.2920
111,default,123,0,-1,1,1,-61.5917,-153.6655,-0.0022,0.0081,-0.0053,0.2148,0.0000,0.0000,0.0009,0.0000,0.0000,0.5719,0.783061,-6.850894,1.9756,3.0244,3.0244,0.0000,1.2195
112,default,250,0,0,0,0,-10.5516,-705.0538,-0.0029,0.0000,-0.0228,0.1301,0.0000,0.0000,0.0105,0.0000,0.0000,0.3792,1.471695,-6.716213,2.0000,3.0000,3.0000,0.0000,0.5840
113,default,250,0,-1,0,1,-73.2930,-470.7107,-0.0041,0.0000,-0.0173,0.1103,0.0000,0.0000,0.0110,0.0000,0.0000,0.3955,1.751021,-6.533802,1.5880,4.2240,4.2240,0.0000,0.6240
114,default,250,0,-1,0,1,-79.8900,-467.6147,-0.0033,0.0000,-0.0119,0.1056,0.0000,0.0000,0.0169,0.0000,0.0000,0.3743,1.695870,-6.424650,1.5000,4.4880,4.4880,0.0000,0.5720
115,default,250,0,1,1,0,1.6591,-442.6143,-0.0017,0.0040,-0.0225,0.0993,0.0000,0.0000,0.0122,0.0000,0.0000,0.2902,1.742175,-6.321746,1.3720,4.8720,4.8720,0.0000,0.4600
116,default,250,0,-1,0,1,-111.4832,-150.1613,-0.0033,0.0000,0.0066,0.2101,0.0000,0.0000,0.0699,0.0000,0.0000,0.6302,1.478279,-6.214217,1.8120,3.5520,3.5520,0.0000,1.6760
